sv,times,x,y,z,vx,vy,vz
G31,474995.007699,23274893.16879666,-8147741.036315332,10347837.241218789,1281.7889421460418,106.24923447395236,-2834.0132696294895
G05,474995.117581,-3407976.5113003897,18619575.900518395,18573715.787225667,-1454.2709879437787,-1875.2313880519205,1623.4733398427413
G06,474995.117581,14405863.599957969,-21164054.32062142,6699252.782445316,-0.03621230957537591,915.7230065708541,2978.3009620617736
G13,474995.117581,-10033101.615926277,-11141055.542758066,21780140.750837136,1476.7880550475152,-2368.9885272989645,-536.1443206692841
G16,474995.117581,2537236.1687116837,-19159409.73002978,18095276.252087813,1330.9917100555645,1884.0292562677273,1838.0784414150723
G21,474995.117581,25144580.16324005,4908933.350474726,8527384.45510229,-993.4957688280365,341.79265361576995,2821.270794083749
G23,474995.117581,-4336163.0375310425,-18973413.374712713,17928596.02564833,1195.1274709969466,-1955.8982592273505,-1818.5238524949652
G25,474995.117581,17788055.27827459,18865921.381411385,5789281.4538820665,205.70819871139224,753.4293232620851,-3070.096174242228
G29,474995.117581,10847487.941426558,11380830.353376994,21476878.42465644,-1339.5768872113345,2357.2348097977897,-570.1744936307241
G30,474995.117581,20294806.469680667,8543732.2502018,14499587.677713195,1036.3647664369068,1615.8309258401773,-2342.1306965655913
G31,474995.117581,23275034.012241513,-8147729.361801892,10347525.832870461,1281.750943091311,106.24259198141749,-2834.0369712000393
G05,474995.21759,-3408121.9525818015,18619388.360068597,18573878.14718583,-1454.292868381318,-1875.240066224297,1623.433638588516
G06,474995.21759,14405863.595837649,-21163962.73836564,6699550.638625461,-0.04618278150496735,915.7572776263032,2978.2865483561327
G13,474995.21759,-10032953.924742838,-11141292.463103909,21780087.1292314,1476.7697955039082,-2368.991973559229,-536.1912837204997
G16,474995.21759,2537369.2810305683,-19159221.309570543,18095460.07453091,1331.0150892783481,1884.0408032696373,1838.0395697359447
G21,474995.21759,25144480.80309335,4908967.533174152,8527666.606709458,-993.5283316719236,341.7998142397166,2821.25352139797
G23,474995.21759,-4336043.515103381,-18973608.981476955,17928414.15496752,1195.1059643956014,-1955.8849664490951,-1818.5624262773856
G25,474995.21759,17788075.85007759,18865996.729470674,5788974.41601819,205.6908326668215,753.396249479958,-3070.1084837758035
G29,474995.21759,10847353.972542949,11381066.098149799,21476821.399805155,-1339.5596640937567,2357.2363455815366,-570.219896045732
G30,474995.21759,20294910.114995487,8543893.846378803,14499353.441987056,1036.3549842151097,1615.801770207216,-2342.1622403195674
G31,474995.21759,23275162.197142128,-8147718.736888869,10347242.402588375,1281.7163579778417,106.23654683779728,-2834.0585425458626
G05,474995.327571,-3408281.898489045,18619182.1187662,18574056.691640068,-1454.3169304170365,-1875.2496089861313,1623.3899782848237
G06,474995.327571,14405863.590155521,-21163862.020391952,6699878.192686542,-0.05714683345172489,915.7949658675063,2978.2706967093686
G13,474995.327571,-10032791.509228192,-11141553.007418476,21780028.15553781,1476.7497149486896,-2368.9957626966493,-536.2429293746645
G16,474995.327571,2537515.6688149245,-19159014.100180794,18095662.22161006,1331.0407996149831,1884.053500878534,1837.9968216765028
G21,474995.327571,25144371.531884655,4909005.125092643,8527976.88994838,-993.564141080042,341.8076893498137,2821.234525781419
G23,474995.327571,-4335912.077454891,-18973824.09085748,17928214.1453207,1195.0823133525626,-1955.8703474925537,-1818.6048458525358
G25,474995.327571,17788098.471110824,18866079.586743586,5788636.761672706,205.67173444307355,753.3598780327147,-3070.1220199512936
G29,474995.327571,10847206.647473121,11381325.349453058,21476758.683705114,-1339.5407233704382,2357.238033779828,-570.269825441877
G30,474995.327571,20295024.09376135,8544071.552110113,14499095.846734265,1036.3442259294088,1615.7697073023753,-2342.196928731642
G31,474995.327571,23275303.1594973,-8147707.053252869,10346930.708691457,1281.6783240070636,106.22989949308453,-2834.08226411436
G05,474995.427576,-3408427.33854789,18618994.583995175,18574219.036769934,-1454.3388097563138,-1875.2582855020216,1623.3502778971022
G06,474995.427576,14405863.583942091,-21163770.43460274,6700176.033926861,-0.06711584096819934,915.8292355225235,2978.256282242217
G13,474995.427576,-10032643.827785902,-11141789.919012034,21779974.52621547,1476.73145552835,-2368.999207449734,-536.2898903091923
G16,474995.427576,2537648.7807191033,-19158825.68483314,18095846.028538633,1331.0641778073364,1884.0650460429974,1837.957950742264
G21,474995.427576,25144272.168874487,4909039.307928683,8528259.026643539,-993.5967020571629,341.8148505839108,2821.217252597948
G23,474995.427576,-4335792.564323403,-18974019.687006902,17928032.273814384,1195.060807617916,-1955.857053897079,-1818.6434172943668
G25,474995.427576,17788119.03844416,18866154.92484469,5788329.733504549,205.65436801456258,753.3268058564367,-3070.134327620776
G29,474995.427576,10847072.68756418,11381561.085119447,21476701.651601054,-1339.5235004488495,2357.23956819273,-570.3152257859364
G30,474995.427576,20295127.732876465,8544233.13570201,14498861.613753233,1036.3344428830958,1615.7405525921947,-2342.2284701292665
G31,474995.427576,23275431.332008846,-8147696.43003389,10346647.285216058,1281.6437396582544,106.22385562126419,-2834.1038333637944
G05,474995.537615,-3408587.373861024,18618788.231923446,18574397.666207872,-1454.3628842359074,-1875.2678318554126,1623.3065937746755
G06,474995.537615,14405863.575953301,-21163669.655594714,6700503.757397213,-0.07808450224661101,915.8669436064149,2978.2404207634313
G13,474995.537615,-10032481.330838716,-11142050.6015243,21779915.510569215,1476.7113637153138,-2369.0029970785004,-536.3415629371042
G16,474995.537615,2537795.2511055646,-19158618.36350065,18096048.273240335,1331.0899015977259,1884.077748834321,1837.9151792478553
G21,474995.537615,25144162.832515653,4909076.921326717,8528569.469523098,-993.6325297287651,341.8227308336775,2821.1982456558476
G23,474995.537615,-4335661.062329121,-18974234.90675642,17927832.149776302,1195.0371441093434,-1955.8424257466338,-1818.6858583621104
G25,474995.537615,17788141.66739376,18866237.818170995,5787991.898248124,205.63525853223723,753.2904155396882,-3070.14786942516
G29,474995.537615,10846925.288780347,11381820.473497175,21476638.891935363,-1339.504549194482,2357.241255840337,-570.3651812323867
G30,474995.537615,20295241.769489888,8544410.928411704,14498603.875365144,1036.3236775859573,1615.7084725107716,-2342.263175630033
G31,474995.537615,23275572.36071056,-8147684.741632877,10346335.421958607,1281.6056849489926,106.21720590450172,-2834.1275660846136
G05,474995.637581,-3408732.7617943566,18618600.768465925,18574559.939691417,-1454.38475481955,-1875.2765036785063,1623.2669081481354
G06,474995.637581,14405863.567649392,-21163578.09832759,6700801.479458891,-0.08804855662106092,915.9011998671615,2978.226010579942
G13,474995.637581,-10032333.710822858,-11142287.421449963,21779861.892302196,1476.6931108088997,-2369.0064391191536,-536.3885053194389
G16,474995.637581,2537928.3160066325,-19158430.019207653,18096232.000327032,1331.1132705776768,1884.0892881210584,1837.876322662909
G21,474995.637581,25144063.501419228,4909111.092335735,8528851.492563946,-993.6650774434362,341.8298901713674,2821.1809780203243
G23,474995.637581,-4335541.6003205,-18974430.42383609,17927650.341098636,1195.0156467680579,-1955.8291359868435,-1818.7244139641755
G25,474995.637581,17788162.223060355,18866313.119948313,5787684.987231214,205.61789779805213,753.2573565439307,-3070.1601709234137
G29,474995.637581,10846791.384729126,11382056.117553156,21476581.872541275,-1339.487332496745,2357.2427883457185,-570.4105636161811
G30,474995.637581,20295345.366133876,8544572.442868043,14498369.72710863,1036.3138971393776,1615.6793289271152,-2342.2947036326127
G31,474995.637581,23275700.47597648,-8147674.123825623,10346052.104484681,1281.5711134689886,106.21116541947731,-2834.1491256890863
G05,474995.737577,-3408878.195546139,18618413.24788301,18574722.257904537,-1454.4066318603357,-1875.285177480645,1623.2272102684476
G06,474995.737577,14405863.558346482,-21163486.510157958,6701099.289426343,-0.0980150938864881,915.9354663940833,2978.21159543494
G13,474995.737577,-10032186.048331495,-11142524.312789915,21779808.253249478,1476.6748521357672,-2369.0098815408483,-536.435461675767
G16,474995.737577,2538061.423177922,-19158241.617238134,18096415.778664485,1331.1366465252631,1884.1008302158452,1837.8374540315124
G21,474995.737577,25143964.137258265,4909145.274315434,8529133.598513462,-993.6976346570051,341.8370520844071,2821.1637046369215
G23,474995.737577,-4335422.104611035,-18974625.998261683,17927468.474003855,1194.9941429785163,-1955.8158415966006,-1818.7629807570074
G25,474995.737577,17788182.783159383,18866388.44101765,5787377.982879458,205.60053134043278,753.224287761894,-3070.172475460285
G29,474995.737577,10846657.442214819,11382291.832479695,21476524.83149681,-1339.4701103976372,2357.2443206875996,-570.4559594978734
G30,474995.737577,20295448.992889185,8544734.002880607,14498135.505430652,1036.3041131788607,1615.6501764816162,-2342.3262405756036
G31,474995.737577,23275828.6262325,-8147663.503436027,10345768.699830458,1281.5365313195512,106.20512361208239,-2834.170691176315
G05,474995.847716,-3409038.3837653995,18618206.705322765,18574901.036118533,-1454.4307278550832,-1875.2947303801964,1623.1834852742784
G06,474995.847716,14405863.546946833,-21163385.627863023,6701427.305798863,-0.1089919902406109,915.9732086974111,2978.195717366001
G13,474995.847716,-10032023.409947407,-11142785.233378056,21779749.167935997,1476.654741076904,-2369.0136723867286,-536.4871808744336
G16,474995.847716,2538208.0346551016,-19158034.103556737,18096618.19388626,1331.1623935374225,1884.113542314111,1837.7946423509188
G21,474995.847716,25143854.690419596,4909182.924341134,8529444.317615045,-993.7334939697857,341.8449409533541,2821.144678489233
G23,474995.847716,-4335290.490455416,-18974841.40905624,17927268.15492866,1194.970457976011,-1955.801197959129,-1818.8054590964423
G25,474995.847716,17788205.426742833,18866471.398381848,5787039.8364067925,205.58140273826348,753.1878648351583,-3070.18602734033
G29,474995.847716,10846509.915360888,11382551.45710489,21476461.99929436,-1339.4511411195958,2357.2460077395635,-570.5059599274438
G30,474995.847716,20295563.12979437,8544911.94720726,14497877.52204799,1036.2933361215764,1615.6180668512775,-2342.360975835391
G31,474995.847716,23275969.771286897,-8147651.806476366,10345456.545796694,1281.4984410215695,106.19846952726903,-2834.194443458594
G05,474995.947789,-3409183.9341072207,18618019.038518924,18575063.47097174,-1454.4526215182523,-1875.3034095499884,1623.1437561035707
G06,474995.947789,14405863.5355406,-21163293.961960185,6701725.342057025,-0.11896513472447623,916.007501580707,2978.181289780834
G13,474995.947789,-10031875.6375918,-11143022.307855643,21779695.477703005,1476.636467736162,-2369.017116087667,-536.5341731497734
G16,474995.947789,2538341.24923982,-19157845.554084323,18096802.105563167,1331.185787389574,1884.1250919188853,1837.7557429784767
G21,474995.947789,25143755.24289727,4909217.134148577,8529726.637161534,-993.7660756880398,341.8521092791864,2821.1273906144415
G23,474995.947789,-4335170.9072536435,-18975037.131283734,17927086.139678728,1194.9489376345266,-1955.7878919808466,-1818.844054787765
G25,474995.947789,17788225.999020893,18866546.770495214,5786732.593064273,205.56402182779675,753.1547708727453,-3070.19833997814
G29,474995.947789,10846375.873329282,11382787.353861269,21476404.90477821,-1339.4339052653831,2357.247539949916,-570.551390509837
G30,474995.947789,20295666.834287446,8545073.62549419,14497643.11337887,1036.2835434094623,1615.5888917139196,-2342.3925359662944
G31,474995.947789,23276098.012948647,-8147641.179179506,10345172.918376267,1281.4638316233663,106.19242409916956,-2834.2160243163153
G05,474996.057657,-3409343.733228499,18617813.002160452,18575241.800134063,-1454.476657978757,-1875.3129375052245,1623.1001379031745
G06,474996.057657,14405863.521868661,-21163193.319979686,6702052.548008891,-0.1299138508679789,916.0451509852303,2978.165449309777
G13,474996.057657,-10031713.40359842,-11143282.587235868,21779636.5269323,1476.6164054940405,-2369.020896101001,-536.5857648298511
G16,474996.057657,2538487.5053707864,-19157638.54833216,18097004.013765153,1331.2114709455664,1884.1377712267279,1837.7130357472251
G21,474996.057657,25143646.05784092,4909254.693188494,8530036.587743161,-993.8018461475594,341.8599797226832,2821.108409974853
G23,474996.057657,-4335039.621901528,-18975252.0089854,17926886.304592334,1194.9253109169354,-1955.7732828919388,-1818.8864277311422
G25,474996.057657,17788248.58288052,18866629.51610782,5786395.275770317,205.5449391067648,753.1184378768496,-3070.2118570056955
G29,474996.057657,10846228.71344436,11383046.340026509,21476342.21669803,-1339.4149821201986,2357.2492214116382,-570.6012676315764
G30,474996.057657,20295780.68809719,8545251.125255011,14497385.75749227,1036.272791533217,1615.5568608229212,-2342.4271845557496
G31,474996.057657,23276238.802729618,-8147629.512394762,10344861.52742851,1281.4258343678575,106.18578751906148,-2834.2397167995427
G05,474996.15764,-3409489.1572618093,18617625.502313666,18575404.080570906,-1454.4985317288201,-1875.3216075609275,1623.06044374187
G06,474996.15764,14405863.508381475,-21163101.729324482,6702350.313204242,-0.1398769611055286,916.0794129975286,2978.151033362901
G13,474996.15764,-10031565.767973043,-11143519.449224036,21779582.875130687,1476.598147980846,-2369.024335336362,-536.6327146046248
G16,474996.15764,2538620.605055825,-19157450.16600866,18097187.751884654,1331.2348436631037,1884.149309069719,1837.6741705495358
G21,474996.15764,25143546.69292351,4909288.873733146,8530318.649761755,-993.8343979994763,341.86714249759984,2821.091136460115
G23,474996.15764,-4334920.150759042,-18975447.55240082,17926704.444943003,1194.9038099363404,-1955.7599875323526,-1818.9249879142676
G25,474996.15764,17788269.13301193,18866704.813495804,5786088.306163326,205.5275727499877,753.0853739603235,-3070.224157199311
G29,474996.15764,10846094.795577094,11383282.02495183,21476285.164002392,-1339.3977612745734,2357.2507509353945,-570.646657101246
G30,474996.15764,20295884.297270462,8545412.652019447,14497151.553018894,1036.2630064131629,1615.5277116810798,-2342.458715209138
G31,474996.15764,23276366.92180015,-8147618.895922981,10344578.150561176,1281.3912554773965,106.17974855730495,-2834.261277015771
G05,474996.267583,-3409649.070516263,18617419.323306087,18575582.52230606,-1454.5225843520973,-1875.3311405814616,1623.0167949735257
G06,474996.267583,14405863.492400631,-21163001.010734536,6702677.739191927,-0.15083198023148725,916.1170880700301,2978.1351806083467
G13,474996.267583,-10031403.427446548,-11143779.907074353,21779523.873282123,1476.5780713766303,-2369.0281164253056,-536.6843412409988
